# id|name|longitude|latitude|region|grade|source
# Grade C = coverage only. Never use these rows for signal-state/countdown estimation.
# Data: © OpenStreetMap contributors, ODbL 1.0; snapshot 2026-09-20.
C-NTPC-OSM-1145398661|長安街347巷　環堤大道|121.4553719|25.0870274|NTPC|C|OSM
C-NTPC-OSM-2426305809|工商路　五福路|121.4338151|25.0870688|NTPC|C|OSM
C-NTPC-OSM-3320288606|芳洲六路　芳洲八路|121.4463038|25.0871004|NTPC|C|OSM
C-NTPC-OSM-3320288608|芳洲六路　芳洲二路|121.4448648|25.0871262|NTPC|C|OSM
C-NTPC-OSM-12105681245|頭湖一路　文化北路二段|121.3736604|25.0871790|NTPC|C|OSM
C-NTPC-OSM-2426305666|工商路　民義路一段|121.4331547|25.0873406|NTPC|C|OSM
C-NTPC-OSM-2608084910|三民路128巷　三民路|121.4709761|25.0873699|NTPC|C|OSM
C-NTPC-OSM-2246305216|三賢街　集智街|121.4865448|25.0873734|NTPC|C|OSM
C-NTPC-OSM-2207909367|集英路　三德街|121.4851025|25.0873820|NTPC|C|OSM
C-NTPC-OSM-2207859116|信賢街　三信路|121.4896699|25.0875389|NTPC|C|OSM
C-NTPC-OSM-3320288609|芳洲八路　芳洲七路|121.4463099|25.0876522|NTPC|C|OSM
C-NTPC-OSM-3320288612|芳洲七路　芳洲二路|121.4452592|25.0877047|NTPC|C|OSM
C-NTPC-OSM-10068836780|新園一路　頭湖一路|121.3723412|25.0877146|NTPC|C|OSM
C-NTPC-OSM-5602244664|民義路一段　民義路172巷|121.4328583|25.0877613|NTPC|C|OSM
C-NTPC-OSM-2207865746|三賢街　五華街|121.4871738|25.0879272|NTPC|C|OSM
C-NTPC-OSM-1217102544|復興路　信義路|121.4772388|25.0879638|NTPC|C|OSM
C-NTPC-OSM-2426305138|新五路三段　新五路二段|121.4444470|25.0879728|NTPC|C|OSM
C-NTPC-OSM-1212211260|文化三路二段　民生路|121.3799452|25.0879785|NTPC|C|OSM
C-NTPC-OSM-1504073181|光明路106巷　光明路|121.4634113|25.0880889|NTPC|C|OSM
C-NTPC-OSM-1138509624|文化二路二段　泰北路|121.3824514|25.0881533|NTPC|C|OSM
C-NTPC-OSM-3729254192|民義路一段183巷　民義路一段|121.4324454|25.0881875|NTPC|C|OSM
C-NTPC-OSM-1223756478|集英路　集賢路|121.4842750|25.0882262|NTPC|C|OSM
C-NTPC-OSM-1218006967|中正路　民族路|121.4666203|25.0882688|NTPC|C|OSM
C-NTPC-OSM-1218007382|永樂街31巷　永樂街38巷|121.4580742|25.0882701|NTPC|C|OSM
C-NTPC-OSM-1218007937|長榮路　光榮路|121.4594588|25.0882835|NTPC|C|OSM
C-NTPC-OSM-2207865744|三賢街　三信路|121.4905097|25.0882904|NTPC|C|OSM
C-NTPC-OSM-1218007987|長興路　光榮路|121.4603307|25.0883050|NTPC|C|OSM
C-NTPC-OSM-2426305161|新五路三段　前方號誌|121.4447635|25.0883987|NTPC|C|OSM
C-NTPC-OSM-1218007969|永樂街　長安街|121.4573754|25.0884272|NTPC|C|OSM
C-NTPC-OSM-6564817103|新五路二段　前方號誌|121.4443035|25.0884499|NTPC|C|OSM
C-NTPC-OSM-2246305287|三民路　中正路174巷|121.4696405|25.0884539|NTPC|C|OSM
C-NTPC-OSM-2896533249|新園二路　頭湖一路|121.3709665|25.0884564|NTPC|C|OSM
C-NTPC-OSM-1218007366|長樂路　光榮路|121.4618560|25.0884799|NTPC|C|OSM
C-NTPC-OSM-3320288615|芳洲八路　芳洲二路|121.4463191|25.0885121|NTPC|C|OSM
C-NTPC-OSM-1218007214|民義街　水湳街|121.4713823|25.0885807|NTPC|C|OSM
C-NTPC-OSM-1218007053|光榮路　光榮路66巷|121.4630961|25.0886513|NTPC|C|OSM
C-NTPC-OSM-1504073340|環堤大道　永樂街|121.4557584|25.0888304|NTPC|C|OSM
C-NTPC-OSM-2896533267|松柏路　福林路|121.3787190|25.0888936|NTPC|C|OSM
C-NTPC-OSM-3729254210|民義路一段　前方號誌|121.4305030|25.0889480|NTPC|C|OSM
C-NTPC-OSM-671374432|五華街　集賢路|121.4860039|25.0890100|NTPC|C|OSM
C-NTPC-OSM-7345393691|文化三路二段　泰北路|121.3806667|25.0890608|NTPC|C|OSM
C-NTPC-OSM-1501677541|集賢路　三信路|121.4914640|25.0891159|NTPC|C|OSM
C-NTPC-OSM-2249908833|復興路　民族路|121.4785401|25.0891465|NTPC|C|OSM
C-NTPC-OSM-3320288617|新城八路　芳洲九路|121.4470472|25.0892258|NTPC|C|OSM
C-NTPC-OSM-3320288618|新城八路　芳洲八路|121.4463461|25.0892649|NTPC|C|OSM
C-NTPC-OSM-2466659558|成泰路三段　御史路|121.4428873|25.0893262|NTPC|C|OSM
C-NTPC-OSM-1214807470|新城一路　新五路二段|121.4443355|25.0893816|NTPC|C|OSM
C-NTPC-OSM-1218007156|三民路　民族路|121.4684467|25.0894360|NTPC|C|OSM
C-NTPC-OSM-10068836779|新園三路　頭湖一路|121.3694352|25.0894672|NTPC|C|OSM
C-NTPC-OSM-1504073378|光榮路　光榮路101巷|121.4646535|25.0894884|NTPC|C|OSM
C-NTPC-OSM-3320288620|新五路三段　新城八路|121.4458183|25.0896100|NTPC|C|OSM
C-NTPC-OSM-2207856808|吉祥街　集賢路|121.4893275|25.0896901|NTPC|C|OSM
C-NTPC-OSM-2868056807|西雲路　御史路|121.4424680|25.0898650|NTPC|C|OSM
C-NTPC-OSM-1218006742|中正路　光榮路|121.4652675|25.0898667|NTPC|C|OSM
C-NTPC-OSM-671374357|三信路　環河北路三段|121.4923485|25.0899216|NTPC|C|OSM
C-NTPC-OSM-3320288623|新城八路　新城六路|121.4452560|25.0899865|NTPC|C|OSM
C-NTPC-OSM-2426305964|民義路一段　民義路一段220巷|121.4293179|25.0902890|NTPC|C|OSM
C-NTPC-OSM-1218007950|三民路128巷　民族路|121.4695519|25.0903383|NTPC|C|OSM
C-NTPC-OSM-1218007297|永平街　長榮路|121.4596689|25.0903907|NTPC|C|OSM
C-NTPC-OSM-1214807496|新五路二段　成泰路三段|121.4441814|25.0903984|NTPC|C|OSM
C-NTPC-OSM-3350300546|民族路255巷　民族路|121.4767751|25.0904368|NTPC|C|OSM
C-NTPC-OSM-2618678145|湖子路　中華路|121.3846252|25.0904603|NTPC|C|OSM
C-NTPC-OSM-10068836778|新園北路　頭湖一路|121.3678711|25.0904996|NTPC|C|OSM
C-NTPC-OSM-1216028453|三民路300巷　三民路|121.4665331|25.0905182|NTPC|C|OSM
C-NTPC-OSM-1218006996|水湳街　民族路|121.4699654|25.0906394|NTPC|C|OSM
C-NTPC-OSM-1138509629|文化二路二段　中華路|121.3840313|25.0907961|NTPC|C|OSM
C-NTPC-OSM-1212289216|中華路　中湖路|121.3835536|25.0911059|NTPC|C|OSM
C-NTPC-OSM-1217102309|中正路　三民路|121.4644071|25.0911491|NTPC|C|OSM
C-NTPC-OSM-13436171917|民族路　民權路|121.4712478|25.0913755|NTPC|C|OSM
C-NTPC-OSM-1218008194|民義街　民族路|121.4745035|25.0914972|NTPC|C|OSM
C-NTPC-OSM-3320288631|新五路三段　新城五路|121.4474384|25.0916807|NTPC|C|OSM
C-NTPC-OSM-2249045293|民族路　民族路327巷|121.4739485|25.0917464|NTPC|C|OSM
C-NTPC-OSM-7578755354|三民路　前方號誌|121.4630706|25.0917726|NTPC|C|OSM
C-NTPC-OSM-2900797899|西雲路88巷　成泰路三段|121.4452040|25.0918115|NTPC|C|OSM
C-NTPC-OSM-1217102251|民族路　民族路345巷|121.4726210|25.0919440|NTPC|C|OSM
C-NTPC-OSM-1504061860|長榮路　永平街32巷22弄|121.4603541|25.0919827|NTPC|C|OSM
C-NTPC-OSM-3320288633|新城五路　新城六路|121.4469202|25.0920271|NTPC|C|OSM
C-NTPC-OSM-3320288634|新城八路　新城五路|121.4464041|25.0923382|NTPC|C|OSM
C-NTPC-OSM-3114775041|復興路　環河北路三段|121.4880430|25.0926483|NTPC|C|OSM
C-NTPC-OSM-3320288636|新城五路　成泰路三段|121.4459188|25.0926799|NTPC|C|OSM
C-NTPC-OSM-1216028748|長榮路　三民路|121.4614502|25.0932555|NTPC|C|OSM
C-NTPC-OSM-4420800920|成泰路三段245巷　成泰路三段|121.4465829|25.0934932|NTPC|C|OSM
C-NTPC-OSM-3320288637|新城三路　新城六路|121.4481204|25.0935197|NTPC|C|OSM
C-NTPC-OSM-14069693683|文化北路二段　前方號誌|121.3787850|25.0936796|NTPC|C|OSM
C-NTPC-OSM-3320288638|新城三路　新城八路|121.4477000|25.0938240|NTPC|C|OSM
C-NTPC-OSM-14069693682|中華路　文化北路三段|121.3790877|25.0939914|NTPC|C|OSM
C-NTPC-OSM-4412915066|環堤大道　前方號誌|121.4848972|25.0941491|NTPC|C|OSM
C-NTPC-OSM-997704900|成泰路三段　成泰路三段275巷|121.4472210|25.0941871|NTPC|C|OSM
C-NTPC-OSM-13744150587|文化北路三段　前方號誌|121.3792357|25.0944600|NTPC|C|OSM
C-NTPC-OSM-3072917125|成泰路三段　前方號誌|121.4481183|25.0951871|NTPC|C|OSM
C-NTPC-OSM-3673454345|成洲一路　成泰路三段363巷|121.4487103|25.0958489|NTPC|C|OSM
C-NTPC-OSM-2466659708|民義路二段　壟鉤路|121.4207174|25.0964892|NTPC|C|OSM
C-NTPC-OSM-13744150584|文化北路三段　前方號誌|121.3807993|25.0966201|NTPC|C|OSM
C-NTPC-OSM-2250991501|環堤大道　中正路|121.4609563|25.0973134|NTPC|C|OSM
C-NTPC-OSM-1501450604|疏洪四路　疏洪一路|121.4553512|25.0974636|NTPC|C|OSM
C-NTPC-OSM-2868056827|成洲二路　成泰路三段435巷|121.4499597|25.0977525|NTPC|C|OSM
C-NTPC-OSM-820874677|大寮路　前方號誌|121.7817362|25.0980348|NTPC|C|OSM
C-NTPC-OSM-1368327785|粗坑口路　粗坑口路1巷|121.7619707|25.0987131|NTPC|C|OSM
C-NTPC-OSM-820874655|粗坑口路　大埔路|121.7611710|25.0989679|NTPC|C|OSM
C-NTPC-OSM-4087587229|成泰路三段　成洲三路|121.4506428|25.0990298|NTPC|C|OSM
C-NTPC-OSM-3040698186|和美街　前方號誌|121.9171233|25.0998530|NTPC|C|OSM
C-NTPC-OSM-7334236181|文化北路三段　前方號誌|121.3833692|25.1001276|NTPC|C|OSM
C-NTPC-OSM-1227824948|凌雲路一段　成泰路三段|121.4515635|25.1008290|NTPC|C|OSM
C-NTPC-OSM-2618678504|中湖路　文化北路三段|121.3841784|25.1011075|NTPC|C|OSM
C-NTPC-OSM-3072917269|凌雲路一段134巷　凌雲路一段133巷|121.4496119|25.1021150|NTPC|C|OSM
C-NTPC-OSM-4365623351|疏洪北路　一號越堤道|121.4539121|25.1022544|NTPC|C|OSM
C-NTPC-OSM-2111798950|成泰路三段　成泰路三段577巷|121.4522578|25.1025787|NTPC|C|OSM
C-NTPC-OSM-1368327806|楓仔瀨路1巷　楓仔瀨路|121.7751168|25.1026416|NTPC|C|OSM
C-NTPC-OSM-10173447919|新北市　前方號誌|121.4530346|25.1033399|NTPC|C|OSM
C-NTPC-OSM-1368327818|楓仔瀨路　慶安橋|121.7689786|25.1038305|NTPC|C|OSM
C-NTPC-OSM-2122335670|成泰路三段　洲后路|121.4528914|25.1038512|NTPC|C|OSM
C-NTPC-OSM-2111798967|天乙路　成泰路三段577巷|121.4482792|25.1041479|NTPC|C|OSM
C-NTPC-OSM-11465280616|楓子瀨路5巷　楓仔瀨路|121.7748063|25.1046430|NTPC|C|OSM
C-NTPC-OSM-1216028297|疏洪北路　成泰路三段|121.4528397|25.1056337|NTPC|C|OSM
C-NTPC-OSM-1682722227|中山路　三爪子坑路|121.8043203|25.1061865|NTPC|C|OSM
C-NTPC-OSM-1216028081|孝義路　成泰路三段|121.4528576|25.1062631|NTPC|C|OSM
C-NTPC-OSM-1212289706|後湖路　前方號誌|121.3849575|25.1064272|NTPC|C|OSM
C-NTPC-OSM-1684207891|中山路　前方號誌|121.8024598|25.1064870|NTPC|C|OSM
C-NTPC-OSM-2168409265|中山路　中山路210巷|121.8007967|25.1068065|NTPC|C|OSM
C-NTPC-OSM-1216028455|成泰路四段　成泰路四段22巷|121.4533206|25.1068344|NTPC|C|OSM
C-NTPC-OSM-303558208|明燈路二段　中正路|121.8093668|25.1074322|NTPC|C|OSM
C-NTPC-OSM-5388347975|明燈路一段　前方號誌|121.8192038|25.1075717|NTPC|C|OSM
C-NTPC-OSM-1969982243|明燈路二段　瑞峰橋|121.8099366|25.1076046|NTPC|C|OSM
C-NTPC-OSM-1212289392|後湖路　前方號誌|121.3848183|25.1082268|NTPC|C|OSM
C-NTPC-OSM-1502749923|觀音山交流道　前方號誌|121.4300185|25.1084027|NTPC|C|OSM
C-NTPC-OSM-3190368715|𫙮魚坑路　前方號誌|121.7886159|25.1084199|NTPC|C|OSM
C-NTPC-OSM-303567649|逢甲路　子平橋|121.8096717|25.1086955|NTPC|C|OSM
C-NTPC-OSM-1502749866|凌雲路三段　觀音山交流道|121.4307671|25.1088714|NTPC|C|OSM
C-NTPC-OSM-14107010442|後湖路　前方號誌|121.3847293|25.1089789|NTPC|C|OSM
C-NTPC-OSM-1432362168|四腳亭交流道　四腳亭坑路|121.7758848|25.1094258|NTPC|C|OSM
C-NTPC-OSM-1684207981|明燈路三段　瑞芳街|121.8030118|25.1095174|NTPC|C|OSM
C-NTPC-OSM-1684207980|瑞芳街　前方號誌|121.8032175|25.1099226|NTPC|C|OSM
C-NTPC-OSM-1144939438|瑞芳交流道　中山路|121.7963097|25.1101023|NTPC|C|OSM
C-NTPC-OSM-820874733|𫙮魚坑路　前方號誌|121.7920617|25.1103886|NTPC|C|OSM
C-NTPC-OSM-1227824938|凌雲路三段　中直路|121.4302209|25.1104763|NTPC|C|OSM
C-NTPC-OSM-715402344|𫙮魚坑路　靜安路四段|121.7932698|25.1104769|NTPC|C|OSM
C-NTPC-OSM-1684208002|逢甲路　逢甲路270巷|121.8049052|25.1107659|NTPC|C|OSM
C-NTPC-OSM-3040866758|月眉山砲台路線　基隆港東岸聯外道路|121.7763791|25.1109748|NTPC|C|OSM
C-NTPC-OSM-2307189078|月眉路　六和街|121.7609877|25.1115024|NTPC|C|OSM
C-NTPC-OSM-288774912|龍洞街　前方號誌|121.9121028|25.1137862|NTPC|C|OSM
C-NTPC-OSM-2094466364|西部濱海公路　東華路|121.2855436|25.1167358|NTPC|C|OSM
C-NTPC-OSM-1216028098|龍米路一段　龍米路一段30巷|121.4570273|25.1175962|NTPC|C|OSM
C-NTPC-OSM-4453613195|瑞濱路　前方號誌|121.8204103|25.1190554|NTPC|C|OSM
C-NTPC-OSM-2750344866|仁愛橋　北部濱海公路|121.8927673|25.1194076|NTPC|C|OSM
C-NTPC-OSM-10604148995|逢甲路　前方號誌|121.7977133|25.1200929|NTPC|C|OSM
C-NTPC-OSM-1212211870|西部濱海公路　下福路|121.2957736|25.1205115|NTPC|C|OSM
C-NTPC-OSM-2864155330|南雅路　前方號誌|121.8880325|25.1207276|NTPC|C|OSM
C-NTPC-OSM-3039397892|瑞濱路　前方號誌|121.8220442|25.1208892|NTPC|C|OSM
C-NTPC-OSM-1216028548|龍米路一段　龍米路一段65巷|121.4556798|25.1210309|NTPC|C|OSM
C-NTPC-OSM-1144931445|瑞濱路　建基路一段|121.8208104|25.1212514|NTPC|C|OSM
C-NTPC-OSM-861015512|鼻頭路　前方號誌|121.9166756|25.1217908|NTPC|C|OSM
C-NTPC-OSM-861002611|北部濱海公路　洞頂路|121.8638706|25.1224923|NTPC|C|OSM
C-NTPC-OSM-2041567160|瑞濱端　建基路一段|121.8195482|25.1225854|NTPC|C|OSM
C-NTPC-OSM-4461627617|西部濱海公路　前方號誌|121.3335849|25.1226673|NTPC|C|OSM
C-NTPC-OSM-3041253038|建基路一段　前方號誌|121.8193932|25.1230801|NTPC|C|OSM
C-NTPC-OSM-3883893568|龍米路一段　龍米路一段87巷|121.4542647|25.1235471|NTPC|C|OSM
C-NTPC-OSM-2491917782|新北市　前方號誌|121.4644761|25.1241969|NTPC|C|OSM
C-NTPC-OSM-181096614|民權路　前方號誌|121.4629709|25.1246166|NTPC|C|OSM
C-NTPC-OSM-2902648738|龍米路一段　頂寮三街|121.4526249|25.1260912|NTPC|C|OSM
C-NTPC-OSM-2902648741|龍米路一段　頂寮五街|121.4523547|25.1265970|NTPC|C|OSM
C-NTPC-OSM-1149959214|建基路二段　建基路一段|121.8158474|25.1282226|NTPC|C|OSM
C-NTPC-OSM-2902209570|西部濱海公路　前方號誌|121.3485621|25.1287395|NTPC|C|OSM
C-NTPC-OSM-288774629|建基路二段　前方號誌|121.8146758|25.1291151|NTPC|C|OSM
C-NTPC-OSM-1153806136|龍米路一段　龍形一街|121.4514438|25.1305720|NTPC|C|OSM
C-NTPC-OSM-3697681055|龍形三街　龍米路一段|121.4514997|25.1318856|NTPC|C|OSM
C-NTPC-OSM-877249641|龍米路一段227巷　龍米路一段|121.4513134|25.1328513|NTPC|C|OSM
C-NTPC-OSM-2618470099|民權路187巷　民權路|121.4592312|25.1335871|NTPC|C|OSM
C-NTPC-OSM-2317479863|龍米路一段　龍形五街|121.4509526|25.1337393|NTPC|C|OSM
C-NTPC-OSM-3697681057|龍米路一段　前方號誌|121.4501118|25.1355465|NTPC|C|OSM
C-NTPC-OSM-2902209778|中山路三段　南堤聯外道路|121.3685976|25.1360500|NTPC|C|OSM
C-NTPC-OSM-6945975194|中華路三段　前方號誌|121.3926319|25.1369302|NTPC|C|OSM
C-NTPC-OSM-181085773|民權路　民族路|121.4600470|25.1370692|NTPC|C|OSM
C-NTPC-OSM-1455952878|民權路　民生路|121.4599382|25.1377091|NTPC|C|OSM
C-NTPC-OSM-1152085461|中山路三段　慢車道|121.3764891|25.1387238|NTPC|C|OSM
C-NTPC-OSM-9252161222|藍海街　八里三交流道|121.3765120|25.1399474|NTPC|C|OSM
C-NTPC-OSM-1455952835|民權路　民富街|121.4596640|25.1402610|NTPC|C|OSM
C-NTPC-OSM-181099471|中山路三段　前方號誌|121.3816749|25.1403745|NTPC|C|OSM
C-NTPC-OSM-11577101620|訊塘一路　中華路三段|121.3943705|25.1408086|NTPC|C|OSM
C-NTPC-OSM-2902648761|龍米路二段　龍米路二段60巷|121.4480578|25.1409764|NTPC|C|OSM
C-NTPC-OSM-6945975210|中華路三段　前方號誌|121.3949290|25.1412763|NTPC|C|OSM
C-NTPC-OSM-1225094587|荖阡坑路　前方號誌|121.3997226|25.1412967|NTPC|C|OSM
C-NTPC-OSM-2466660748|中山路三段　前方號誌|121.3849065|25.1414507|NTPC|C|OSM
C-NTPC-OSM-1455952361|竹林路　民富街|121.4635475|25.1415151|NTPC|C|OSM
C-NTPC-OSM-2902631642|中山路三段　訊塘一路|121.3907919|25.1420448|NTPC|C|OSM
C-NTPC-OSM-2466660752|中山路三段　前方號誌|121.3898571|25.1421521|NTPC|C|OSM
C-NTPC-OSM-3703997693|義民街　中華路三段|121.3959181|25.1424043|NTPC|C|OSM
C-NTPC-OSM-1455952036|民權路3巷　中正東路二段|121.4596528|25.1424493|NTPC|C|OSM
C-NTPC-OSM-2317479995|龍米路二段117巷　龍米路二段|121.4471951|25.1431880|NTPC|C|OSM
C-NTPC-OSM-1741137783|商港路　中華路二段|121.3974788|25.1439602|NTPC|C|OSM
C-NTPC-OSM-1225094518|中華路二段　荖阡坑路|121.3983137|25.1444778|NTPC|C|OSM
C-NTPC-OSM-2902648770|龍米路二段　龍米路二段125巷|121.4466996|25.1446058|NTPC|C|OSM
C-NTPC-OSM-1153791635|商港路　中山路二段|121.3960415|25.1452035|NTPC|C|OSM
C-NTPC-OSM-7936908624|中華路二段　前方號誌|121.3997803|25.1453633|NTPC|C|OSM
C-NTPC-OSM-1741137823|中華路二段　舊城路|121.4006289|25.1458966|NTPC|C|OSM
C-NTPC-OSM-1212289595|中山路二段　中山路二段540巷|121.3975126|25.1464723|NTPC|C|OSM
C-NTPC-OSM-1455952682|中正東路二段143巷2弄　中正東路二段|121.4596097|25.1465099|NTPC|C|OSM
C-NTPC-OSM-1455951783|中正東路二段143巷6弄　竹林路|121.4613393|25.1465685|NTPC|C|OSM
C-NTPC-OSM-1225094576|商港一路　商港路|121.3950073|25.1467408|NTPC|C|OSM
C-NTPC-OSM-1152105967|舊城路　商港七路|121.3995342|25.1473777|NTPC|C|OSM
C-NTPC-OSM-877249634|龍米路二段　前方號誌|121.4455168|25.1474365|NTPC|C|OSM
C-NTPC-OSM-181085914|中正東路二段　中正東路二段143巷|121.4596001|25.1476414|NTPC|C|OSM
C-NTPC-OSM-1225094556|商港一路　商港六路|121.3971227|25.1479229|NTPC|C|OSM
C-NTPC-OSM-3120127912|中山路二段　商港八路|121.4016476|25.1485578|NTPC|C|OSM
C-NTPC-OSM-3690978300|商港七路　商港一路|121.3985170|25.1489585|NTPC|C|OSM
C-NTPC-OSM-2467595931|龍米路二段147巷　龍米路二段|121.4440719|25.1493282|NTPC|C|OSM
C-NTPC-OSM-1225094572|商港三路　商港六路|121.3962250|25.1493491|NTPC|C|OSM
C-NTPC-OSM-2902631696|中華路二段　中華路二段258巷|121.4053028|25.1495223|NTPC|C|OSM
C-NTPC-OSM-2902631700|中華路二段258巷　中山路二段|121.4046782|25.1501281|NTPC|C|OSM
C-NTPC-OSM-3690978316|商港七路　商港三路|121.3975612|25.1501519|NTPC|C|OSM
C-NTPC-OSM-3146097371|臨港大道　商港路|121.3926667|25.1502089|NTPC|C|OSM
C-NTPC-OSM-4434350717|商港八路　商港一路|121.4003668|25.1503132|NTPC|C|OSM
C-NTPC-OSM-2902631810|中華路二段　中華路二段165巷|121.4073452|25.1510618|NTPC|C|OSM
C-NTPC-OSM-181085947|中正東路二段　中正東路二段105巷|121.4593947|25.1514104|NTPC|C|OSM
C-NTPC-OSM-3690978319|商港三路　商港八路|121.3993819|25.1514500|NTPC|C|OSM
C-NTPC-OSM-1741137848|八里大道　中華路二段|121.4083151|25.1515824|NTPC|C|OSM
C-NTPC-OSM-3690978322|商港五路　商港八路|121.3979563|25.1530874|NTPC|C|OSM
C-NTPC-OSM-3697924669|八里大道　中山路二段|121.4064226|25.1532760|NTPC|C|OSM
C-NTPC-OSM-2828212951|中正東路二段　八勢路|121.4593395|25.1533643|NTPC|C|OSM
C-NTPC-OSM-1455952168|八勢路　八勢一街|121.4607178|25.1533906|NTPC|C|OSM
C-NTPC-OSM-1153804264|文昌路　中華路一段|121.4132381|25.1539144|NTPC|C|OSM
C-NTPC-OSM-3059490752|A5道路　臨港大道|121.3972758|25.1539773|NTPC|C|OSM
C-NTPC-OSM-2310904204|龍米路二段159巷　龍米路二段|121.4392568|25.1540464|NTPC|C|OSM
C-NTPC-OSM-3690979827|十三行路　中山路二段|121.4071240|25.1541039|NTPC|C|OSM
C-NTPC-OSM-3690979830|商港九路　商港三路|121.4030843|25.1543670|NTPC|C|OSM
C-NTPC-OSM-3690979831|商港一路　八里大道|121.4051133|25.1544446|NTPC|C|OSM
C-NTPC-OSM-3007993830|中正東路二段　前方號誌|121.4592985|25.1544708|NTPC|C|OSM
C-NTPC-OSM-1153804271|中華路一段　埤頭二街|121.4148056|25.1546808|NTPC|C|OSM
C-NTPC-OSM-2386218458|商港一路　十三行路|121.4058549|25.1551796|NTPC|C|OSM
C-NTPC-OSM-3721342913|文昌路　文昌五街|121.4120191|25.1552256|NTPC|C|OSM
C-NTPC-OSM-3690979833|八里大道　商港三路|121.4041417|25.1552869|NTPC|C|OSM
C-NTPC-OSM-2902631822|中華路一段　埤頭一街|121.4161613|25.1553264|NTPC|C|OSM
C-NTPC-OSM-1153798745|仁愛路　商港一路|121.4062911|25.1555984|NTPC|C|OSM
C-NTPC-OSM-3690979834|商港九路　商港五路|121.4013584|25.1558829|NTPC|C|OSM
C-NTPC-OSM-1766075663|中正東路二段　八勢一街|121.4592501|25.1559643|NTPC|C|OSM
C-NTPC-OSM-2968245671|紅樹林路　八勢一街|121.4608145|25.1559776|NTPC|C|OSM
C-NTPC-OSM-3702469121|十三行路　商港三路|121.4049197|25.1560685|NTPC|C|OSM
C-NTPC-OSM-2902631828|中華路一段　大崁二街|121.4187423|25.1565335|NTPC|C|OSM
C-NTPC-OSM-1867799807|渡船頭路　龍米路二段|121.4359120|25.1566816|NTPC|C|OSM
C-NTPC-OSM-3690979835|臨港大道　商港九路|121.4004064|25.1567354|NTPC|C|OSM
C-NTPC-OSM-1152105988|文昌路　中山路二段|121.4102506|25.1571277|NTPC|C|OSM
C-NTPC-OSM-2902631838|中華路一段　大崁一街|121.4205918|25.1574027|NTPC|C|OSM
C-NTPC-OSM-1135028416|中正東路一段　淡金路|121.4585914|25.1574231|NTPC|C|OSM
C-NTPC-OSM-3120127933|博物館路　仁三街|121.4069554|25.1577687|NTPC|C|OSM
C-NTPC-OSM-1135027750|中正東路一段　淡金路|121.4578787|25.1580830|NTPC|C|OSM
C-NTPC-OSM-1153806109|龍米路二段　渡船頭街|121.4343871|25.1582348|NTPC|C|OSM
C-NTPC-OSM-3724691176|龍米路二段232巷　龍米路二段|121.4316507|25.1584925|NTPC|C|OSM
C-NTPC-OSM-2902649005|龍米路二段　前方號誌|121.4303935|25.1587251|NTPC|C|OSM
C-NTPC-OSM-1152105947|中山路一段　龍米路三段|121.4238740|25.1589240|NTPC|C|OSM
C-NTPC-OSM-1153798725|觀海大道　龍米路三段|121.4294096|25.1589240|NTPC|C|OSM
C-NTPC-OSM-1153804280|博物館路　文昌路|121.4085232|25.1589788|NTPC|C|OSM
C-NTPC-OSM-1153804483|龍米路三段　忠四街|121.4247457|25.1591172|NTPC|C|OSM
C-NTPC-OSM-2995743833|中正東路一段　前方號誌|121.4554541|25.1592442|NTPC|C|OSM
C-NTPC-OSM-2466777781|中正東路一段　坪頂路|121.4549230|25.1594293|NTPC|C|OSM
C-NTPC-OSM-877249619|龍米路三段　忠二街|121.4269379|25.1594707|NTPC|C|OSM
C-NTPC-OSM-1152106008|中山路一段　賢三街|121.4191656|25.1597013|NTPC|C|OSM
C-NTPC-OSM-1153798749|忠孝路　觀海大道|121.4295451|25.1600105|NTPC|C|OSM
C-NTPC-OSM-1153804485|忠孝路　忠四街|121.4249497|25.1605469|NTPC|C|OSM
C-NTPC-OSM-2960792854|紅樹林路　淡金路16巷|121.4595583|25.1608973|NTPC|C|OSM
C-NTPC-OSM-1135672048|坪頂路　淡金路|121.4563111|25.1612328|NTPC|C|OSM
C-NTPC-OSM-5504167880|忠孝路　仁愛路|121.4143071|25.1615461|NTPC|C|OSM
C-NTPC-OSM-2736120073|淡金路　淡金路77巷|121.4562298|25.1619052|NTPC|C|OSM
C-NTPC-OSM-5504167882|博物館路　忠孝路|121.4130841|25.1621703|NTPC|C|OSM
C-NTPC-OSM-1455952129|竿蓁二街　中正東路一段|121.4524931|25.1625120|NTPC|C|OSM
C-NTPC-OSM-2151386851|坪頂路　紅樹林路 / 坪頂路52巷|121.4580840|25.1625319|NTPC|C|OSM
C-NTPC-OSM-1135026351|中正東路一段3巷　中正東路一段|121.4505571|25.1646111|NTPC|C|OSM
C-NTPC-OSM-1135026313|中正東路　中正東路42巷|121.4501771|25.1650966|NTPC|C|OSM
C-NTPC-OSM-13775321167|八里一交流道　忠孝路|121.4110914|25.1652325|NTPC|C|OSM
C-NTPC-OSM-1135026357|中正東路　學府路|121.4473460|25.1674571|NTPC|C|OSM
C-NTPC-OSM-1135689294|中山路　中正東路|121.4446992|25.1689809|NTPC|C|OSM
C-NTPC-OSM-2149951758|學府路　學府路51巷|121.4480474|25.1693023|NTPC|C|OSM
C-NTPC-OSM-331264844|清水街　中山路|121.4440866|25.1701741|NTPC|C|OSM
