# id|region|road_class|structure|name|ref|layer|lat1|lon1|lat2|lon2|oneway|maxspeed
# OSM © OpenStreetMap contributors, ODbL 1.0; snapshot 2026-09-20.
NTPC-655367014-87|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9508225|121.5791023|24.9507820|121.5792064||
NTPC-655367014-88|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9507820|121.5792064|24.9507166|121.5793074||
NTPC-655367014-89|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9507166|121.5793074|24.9506124|121.5794681||
NTPC-655367014-90|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9506124|121.5794681|24.9504721|121.5796298||
NTPC-655367014-91|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9504721|121.5796298|24.9504062|121.5797427||
NTPC-655367014-92|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9504062|121.5797427|24.9503845|121.5798722||
NTPC-655367014-93|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9503845|121.5798722|24.9503845|121.5800478||
NTPC-655367014-94|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9503845|121.5800478|24.9503552|121.5802813||
NTPC-655367014-95|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9503552|121.5802813|24.9503258|121.5805104||
NTPC-655367014-96|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9503258|121.5805104|24.9503024|121.5806896||
NTPC-655367014-97|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9503024|121.5806896|24.9503061|121.5808659||
NTPC-655367014-98|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9503061|121.5808659|24.9503052|121.5810108||
NTPC-655367014-99|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9503052|121.5810108|24.9503294|121.5814121||
NTPC-655367014-100|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9503294|121.5814121|24.9503262|121.5815983||
NTPC-655367014-101|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9503262|121.5815983|24.9502875|121.5818025||
NTPC-655367014-102|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9502875|121.5818025|24.9502063|121.5821542||
NTPC-655367014-103|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9502063|121.5821542|24.9501944|121.5826067||
NTPC-655367014-104|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9501944|121.5826067|24.9501769|121.5830356||
NTPC-655367014-105|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9501769|121.5830356|24.9501467|121.5833331||
NTPC-655367014-106|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9501467|121.5833331|24.9500840|121.5836013||
NTPC-655367014-107|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9500840|121.5836013|24.9499458|121.5840026||
NTPC-655367014-108|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9499458|121.5840026|24.9499281|121.5841330||
NTPC-655367014-109|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9499281|121.5841330|24.9499456|121.5843118||
NTPC-655367014-110|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9499456|121.5843118|24.9499710|121.5845138||
NTPC-655367014-111|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9499710|121.5845138|24.9500017|121.5847280||
NTPC-655367014-112|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9500017|121.5847280|24.9500288|121.5848861||
NTPC-655367014-113|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9500288|121.5848861|24.9500751|121.5849808||
NTPC-655367014-114|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9500751|121.5849808|24.9501679|121.5850763||
NTPC-655367014-115|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9501679|121.5850763|24.9503132|121.5851447||
NTPC-655367014-116|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9503132|121.5851447|24.9505079|121.5851221||
NTPC-655367014-117|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9505079|121.5851221|24.9506555|121.5851574||
NTPC-655367014-118|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9506555|121.5851574|24.9507585|121.5852582||
NTPC-655367014-119|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9507585|121.5852582|24.9508015|121.5853733||
NTPC-655367014-120|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9508015|121.5853733|24.9508407|121.5854844||
NTPC-655367014-121|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9508407|121.5854844|24.9508855|121.5856014||
NTPC-655367014-122|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9508855|121.5856014|24.9509418|121.5857181||
NTPC-655367014-123|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9509418|121.5857181|24.9510718|121.5858010||
NTPC-655367014-124|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9510718|121.5858010|24.9513162|121.5858997||
NTPC-655367014-125|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9513162|121.5858997|24.9514382|121.5859769||
NTPC-655367014-126|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9514382|121.5859769|24.9514837|121.5860483||
NTPC-655367014-127|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9514837|121.5860483|24.9515345|121.5861622||
NTPC-655367014-128|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9515345|121.5861622|24.9515794|121.5862340||
NTPC-655367014-129|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9515794|121.5862340|24.9517154|121.5864058||
NTPC-655367014-130|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9517154|121.5864058|24.9518238|121.5864749||
NTPC-655367014-131|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9518238|121.5864749|24.9519752|121.5865120||
NTPC-655367014-132|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9519752|121.5865120|24.9521220|121.5865367||
NTPC-655367014-133|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9521220|121.5865367|24.9523249|121.5865570||
NTPC-655367014-134|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9523249|121.5865570|24.9524580|121.5865770||
NTPC-655367014-135|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9524580|121.5865770|24.9525480|121.5866085||
NTPC-655367014-136|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9525480|121.5866085|24.9526502|121.5866655||
NTPC-655367014-137|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9526502|121.5866655|24.9527169|121.5867407||
NTPC-655367014-138|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9527169|121.5867407|24.9527670|121.5868634||
NTPC-655367014-139|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9527670|121.5868634|24.9527764|121.5869364||
NTPC-655367014-140|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9527764|121.5869364|24.9527721|121.5870332||
NTPC-655367014-141|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9527721|121.5870332|24.9527407|121.5870880||
NTPC-655367014-142|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9527407|121.5870880|24.9526275|121.5872525||
NTPC-655367014-143|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9526275|121.5872525|24.9523357|121.5876617||
NTPC-655367014-144|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9523357|121.5876617|24.9522376|121.5878337||
NTPC-655367014-145|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9522376|121.5878337|24.9521932|121.5879378||
NTPC-655367014-146|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9521932|121.5879378|24.9521650|121.5880414||
NTPC-655367014-147|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9521650|121.5880414|24.9521485|121.5881906||
NTPC-655367014-148|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9521485|121.5881906|24.9520853|121.5884242||
NTPC-655367014-149|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9520853|121.5884242|24.9520234|121.5885955||
NTPC-655367014-150|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9520234|121.5885955|24.9519785|121.5887094||
NTPC-655367014-151|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9519785|121.5887094|24.9519827|121.5888322||
NTPC-655367014-152|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9519827|121.5888322|24.9519902|121.5889816||
NTPC-655367014-153|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9519902|121.5889816|24.9520319|121.5891755||
NTPC-655367014-154|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9520319|121.5891755|24.9521181|121.5895385||
NTPC-655367014-155|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9521181|121.5895385|24.9522338|121.5899329||
NTPC-655367014-156|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9522338|121.5899329|24.9523243|121.5902463||
NTPC-655367014-157|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9523243|121.5902463|24.9523900|121.5903965||
NTPC-655367014-158|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9523900|121.5903965|24.9524415|121.5905030||
NTPC-655367014-159|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9524415|121.5905030|24.9524999|121.5905894||
NTPC-655367014-160|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9524999|121.5905894|24.9526699|121.5907714||
NTPC-655367014-161|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9526699|121.5907714|24.9527654|121.5908801||
NTPC-655367014-162|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9527654|121.5908801|24.9528672|121.5909926||
NTPC-655367014-163|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9528672|121.5909926|24.9529706|121.5911005||
NTPC-655367014-164|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9529706|121.5911005|24.9530237|121.5911991||
NTPC-655367014-165|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9530237|121.5911991|24.9530656|121.5913100||
NTPC-655367014-166|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9530656|121.5913100|24.9530823|121.5915411||
NTPC-655367014-167|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9530823|121.5915411|24.9531159|121.5919262||
NTPC-655367014-168|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9531159|121.5919262|24.9531547|121.5924622||
NTPC-655367014-169|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9531547|121.5924622|24.9531622|121.5926396||
NTPC-655367014-170|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9531622|121.5926396|24.9531578|121.5927827||
NTPC-655367014-171|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9531578|121.5927827|24.9531494|121.5929229||
NTPC-655367014-172|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9531494|121.5929229|24.9531138|121.5930784||
NTPC-655367014-173|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9531138|121.5930784|24.9530226|121.5931809||
NTPC-655367014-174|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9530226|121.5931809|24.9529372|121.5932683||
NTPC-655367014-175|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9529372|121.5932683|24.9528354|121.5933485||
NTPC-655367014-176|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9528354|121.5933485|24.9527703|121.5934193||
NTPC-655367014-177|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9527703|121.5934193|24.9527093|121.5935453||
NTPC-655367014-178|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9527093|121.5935453|24.9526790|121.5936837||
NTPC-655367014-179|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9526790|121.5936837|24.9526614|121.5937888||
NTPC-655367014-180|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9526614|121.5937888|24.9526576|121.5938931||
NTPC-655367014-181|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9526576|121.5938931|24.9526431|121.5939858||
NTPC-655367014-182|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9526431|121.5939858|24.9525992|121.5941105||
NTPC-655367014-183|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9525992|121.5941105|24.9524703|121.5943668||
NTPC-655367014-184|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9524703|121.5943668|24.9524464|121.5944727||
NTPC-655367014-185|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9524464|121.5944727|24.9524513|121.5945663||
NTPC-655367014-186|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9524513|121.5945663|24.9524726|121.5947215||
NTPC-655367014-187|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9524726|121.5947215|24.9525754|121.5949946||
NTPC-655367014-188|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9525754|121.5949946|24.9526477|121.5952064||
NTPC-655367014-189|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9526477|121.5952064|24.9526884|121.5953688||
NTPC-655367014-190|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9526884|121.5953688|24.9526939|121.5955487||
NTPC-655367014-191|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9526939|121.5955487|24.9526769|121.5956987||
NTPC-655367014-192|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9526769|121.5956987|24.9526722|121.5959148||
NTPC-655367014-193|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9526722|121.5959148|24.9526806|121.5960937||
NTPC-655367014-194|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9526806|121.5960937|24.9527515|121.5963775||
NTPC-655367014-195|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9527515|121.5963775|24.9527883|121.5965288||
NTPC-655367014-196|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9527883|121.5965288|24.9527949|121.5965586||
NTPC-655367014-197|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9527949|121.5965586|24.9528144|121.5966471||
NTPC-655367014-198|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9528144|121.5966471|24.9528168|121.5967558||
NTPC-655367014-199|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9528168|121.5967558|24.9527888|121.5969156||
NTPC-655367014-200|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9527888|121.5969156|24.9526915|121.5971395||
NTPC-655367014-201|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9526915|121.5971395|24.9526757|121.5972682||
NTPC-655367014-202|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9526757|121.5972682|24.9527025|121.5973580||
NTPC-655367014-203|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9527025|121.5973580|24.9527631|121.5974987||
NTPC-655367014-204|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9527631|121.5974987|24.9528570|121.5976995||
NTPC-655367014-205|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9528570|121.5976995|24.9530371|121.5980254||
NTPC-655367014-206|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9530371|121.5980254|24.9531775|121.5982829||
NTPC-655367014-207|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9531775|121.5982829|24.9532815|121.5984940||
NTPC-655367014-208|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9532815|121.5984940|24.9533696|121.5987237||
NTPC-655367014-209|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9533696|121.5987237|24.9534388|121.5989632||
NTPC-655367014-210|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9534388|121.5989632|24.9534950|121.5991476||
NTPC-655367014-211|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9534950|121.5991476|24.9536545|121.5995350||
NTPC-655367014-212|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9536545|121.5995350|24.9541669|121.6006671||
NTPC-655367014-213|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9541669|121.6006671|24.9544113|121.6012208||
NTPC-655367014-214|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9544113|121.6012208|24.9545451|121.6015116||
NTPC-655367014-215|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9545451|121.6015116|24.9546104|121.6016609||
NTPC-655367014-216|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9546104|121.6016609|24.9546769|121.6017662||
NTPC-655367014-217|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9546769|121.6017662|24.9547342|121.6018417||
NTPC-655367014-218|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9547342|121.6018417|24.9548072|121.6018971||
NTPC-655367014-219|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9548072|121.6018971|24.9548963|121.6019369||
NTPC-655367014-220|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9548963|121.6019369|24.9549970|121.6019582||
NTPC-655367014-221|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9549970|121.6019582|24.9551059|121.6019897||
NTPC-655367014-222|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9551059|121.6019897|24.9552659|121.6020407||
NTPC-655367014-223|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9552659|121.6020407|24.9553542|121.6021125||
NTPC-655367014-224|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9553542|121.6021125|24.9554134|121.6022324||
NTPC-655367014-225|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9554134|121.6022324|24.9554328|121.6023345||
NTPC-655367014-226|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9554328|121.6023345|24.9554493|121.6024215||
NTPC-655367014-227|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9554493|121.6024215|24.9554503|121.6025340||
NTPC-655367014-228|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9554503|121.6025340|24.9554572|121.6026385||
NTPC-655367014-229|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9554572|121.6026385|24.9554576|121.6027183||
NTPC-655367014-230|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9554576|121.6027183|24.9554559|121.6027347||
NTPC-655367014-231|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9554559|121.6027347|24.9554478|121.6027928||
NTPC-655367014-232|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9554478|121.6027928|24.9554326|121.6028410||
NTPC-655367014-233|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9554326|121.6028410|24.9553985|121.6029126||
NTPC-655367014-234|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9553985|121.6029126|24.9553566|121.6029702||
NTPC-655367014-235|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9553566|121.6029702|24.9553150|121.6030393||
NTPC-655367014-236|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9553150|121.6030393|24.9552345|121.6031223||
NTPC-655367014-237|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9552345|121.6031223|24.9551759|121.6031633||
NTPC-655367014-238|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9551759|121.6031633|24.9551194|121.6032219||
NTPC-655367014-239|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9551194|121.6032219|24.9550659|121.6033385||
NTPC-655367014-240|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9550659|121.6033385|24.9550481|121.6034985||
NTPC-655367014-241|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9550481|121.6034985|24.9550598|121.6035738||
NTPC-655367014-242|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9550598|121.6035738|24.9550946|121.6036865||
NTPC-655367014-243|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9550946|121.6036865|24.9551509|121.6037744||
NTPC-655367014-244|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9551509|121.6037744|24.9552371|121.6038319||
NTPC-655367014-245|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9552371|121.6038319|24.9553883|121.6038935||
NTPC-655367014-246|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9553883|121.6038935|24.9555740|121.6039731||
NTPC-655367014-247|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9555740|121.6039731|24.9556463|121.6040013||
NTPC-655367014-248|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9556463|121.6040013|24.9557397|121.6040519||
NTPC-655367014-249|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9557397|121.6040519|24.9559401|121.6041510||
NTPC-655367014-250|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9559401|121.6041510|24.9560238|121.6042408||
NTPC-655367014-251|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9560238|121.6042408|24.9560804|121.6043808||
NTPC-655367014-252|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9560804|121.6043808|24.9560711|121.6045964||
NTPC-655367014-253|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9560711|121.6045964|24.9560620|121.6048292||
NTPC-655367014-254|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9560620|121.6048292|24.9560230|121.6051134||
NTPC-655367014-255|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9560230|121.6051134|24.9560024|121.6053346||
NTPC-655367014-256|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9560024|121.6053346|24.9559494|121.6054826||
NTPC-655367014-257|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9559494|121.6054826|24.9558785|121.6055844||
NTPC-655367014-258|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9558785|121.6055844|24.9557785|121.6057115||
NTPC-655367014-259|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9557785|121.6057115|24.9556292|121.6058990||
NTPC-655367014-260|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9556292|121.6058990|24.9555804|121.6060430||
NTPC-655367014-261|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9555804|121.6060430|24.9555963|121.6061286||
NTPC-655367014-262|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9555963|121.6061286|24.9556449|121.6062399||
NTPC-655367014-263|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9556449|121.6062399|24.9556996|121.6063352||
NTPC-655367014-264|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9556996|121.6063352|24.9557750|121.6064264||
NTPC-655367014-265|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9557750|121.6064264|24.9558613|121.6064934||
NTPC-655367014-266|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9558613|121.6064934|24.9559391|121.6065391||
NTPC-655367014-267|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9559391|121.6065391|24.9562462|121.6065558||
NTPC-655367014-268|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9562462|121.6065558|24.9567262|121.6065897||
NTPC-655367014-269|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9567262|121.6065897|24.9569820|121.6066139||
NTPC-655367014-270|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9569820|121.6066139|24.9571342|121.6066326||
NTPC-655367014-271|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9571342|121.6066326|24.9572972|121.6067049||
NTPC-655367014-272|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9572972|121.6067049|24.9574007|121.6068111||
NTPC-655367014-273|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9574007|121.6068111|24.9576475|121.6071418||
NTPC-655367014-274|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9576475|121.6071418|24.9578094|121.6073325||
NTPC-655367014-275|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9578094|121.6073325|24.9579356|121.6074845||
NTPC-655367014-276|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9579356|121.6074845|24.9580341|121.6076347||
NTPC-655367014-277|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9580341|121.6076347|24.9580876|121.6077814||
NTPC-655367014-278|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9580876|121.6077814|24.9580992|121.6079149||
NTPC-655367014-279|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9580992|121.6079149|24.9580723|121.6080680||
NTPC-655367014-280|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9580723|121.6080680|24.9580102|121.6082277||
NTPC-655367014-281|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9580102|121.6082277|24.9579379|121.6083363||
NTPC-655367014-282|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9579379|121.6083363|24.9578359|121.6084046||
NTPC-655367014-283|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9578359|121.6084046|24.9577642|121.6084586||
NTPC-655367014-284|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9577642|121.6084586|24.9576565|121.6085170||
NTPC-655367014-285|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9576565|121.6085170|24.9575027|121.6085500||
NTPC-655367014-286|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9575027|121.6085500|24.9572101|121.6086089||
NTPC-655367014-287|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9572101|121.6086089|24.9570586|121.6086495||
NTPC-655367014-288|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9570586|121.6086495|24.9569452|121.6087261||
NTPC-655367014-289|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9569452|121.6087261|24.9568741|121.6088405||
NTPC-655367014-290|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9568741|121.6088405|24.9568113|121.6089659||
NTPC-655367014-291|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9568113|121.6089659|24.9567915|121.6090736||
NTPC-655367014-292|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9567915|121.6090736|24.9567930|121.6091896||
NTPC-655367014-293|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9567930|121.6091896|24.9568232|121.6093803||
NTPC-655367014-294|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9568232|121.6093803|24.9568512|121.6095009||
NTPC-655367014-295|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9568512|121.6095009|24.9569361|121.6097034||
NTPC-655367014-296|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9569361|121.6097034|24.9570187|121.6099274||
NTPC-655367014-297|NTPC|URBAN|ELEVATED|北宜路三段|9|1|24.9570187|121.6099274|24.9571820|121.6102973||
NTPC-655367027-0|NTPC|URBAN|ELEVATED|北宜路八段|9|1|24.9355847|121.6890459|24.9357099|121.6892180||
NTPC-655367027-1|NTPC|URBAN|ELEVATED|北宜路八段|9|1|24.9357099|121.6892180|24.9362384|121.6900732||
NTPC-655367027-2|NTPC|URBAN|ELEVATED|北宜路八段|9|1|24.9362384|121.6900732|24.9362889|121.6901586||
NTPC-655367027-3|NTPC|URBAN|ELEVATED|北宜路八段|9|1|24.9362889|121.6901586|24.9363357|121.6902737||
NTPC-655367027-4|NTPC|URBAN|ELEVATED|北宜路八段|9|1|24.9363357|121.6902737|24.9363934|121.6904316||
NTPC-655367027-5|NTPC|URBAN|ELEVATED|北宜路八段|9|1|24.9363934|121.6904316|24.9364446|121.6905653||
